symbol	GSM1526572	GSM1526573	GSM1526574	GSM1526575	GSM1526576	GSM1526577	GSM1526578	GSM1526579	GSM1526580	GSM1526581
TGM6	6.1411682072	4.9468350613	5.0264536639	5.1656093248	5.261889031	5.0934925658	4.7518793209	5.0424795915	5.6339386136	4.8472666591
TGM7	5.172261256	4.4417764288	4.3580420816	4.4797874732	4.7171117673	4.2916420656	4.1755557394	4.4345286715	5.3129067268	4.4199615934
TGOLN2	8.4829910636	9.2369644252	9.3228114205	9.1303985184	9.4770108265	8.8016658226	8.8940078784	9.3716445993	8.7039976748	9.2189723112
TGS1	5.3375256535	6.6810208285	6.5919283911	6.5672940874	6.629589269	6.1935784425	6.7559746648	6.5260240954	5.5035525532	6.6151296962
TH	7.0007772488	5.8240226713	5.9946242352	6.145748169	6.536585252	5.8163131504	5.6010335281	5.7509537773	7.0024530786	5.908272372
TH1L	7.2733868436	7.731352151	7.9099186638	7.9676011393	7.9099186638	8.0275321509	8.0144972435	7.8540660543	7.9914915853	7.8721045808
THADA	5.1161772449	6.7739030451	6.8915628365	6.5647534317	7.0455205291	6.4074276817	6.6157952722	6.5880773108	5.5099528346	6.8498299281
THAP1	5.0527661198	6.1604990059	5.9970015639	6.2158015507	5.2934048482	5.8839333934	6.1906724628	6.3830435948	5.8050900535	6.3118934663
THAP10	4.8641137449	3.8664865016	4.1839205635	4.0569349407	4.024908563	3.8630457125	4.0637018288	3.8827745417	4.5600365478	3.9760829994
THAP11	6.61812001	6.9885754145	7.0199830022	6.9353257969	6.7364192215	6.8490725672	7.2029921883	6.8851844223	7.3013748092	6.9813990635
THAP2	3.0691730825	3.3201463112	3.1611889299	3.0950852054	3.026152367	3.2616108263	3.6965004803	3.0925540172	2.9431363122	3.179293285
THAP3	5.8648833264	4.2997882867	4.3842594407	4.6788362339	4.8265475093	4.6914692269	4.9765790821	4.9011760269	5.9514859373	4.7073910711
THAP5	5.8099624566	6.8886831215	6.5337221808	6.5578958381	6.1024305114	6.5084040432	6.8868413315	6.7013417235	6.3361503545	6.635967149
THAP6	4.9375859227	6.4246441271	6.2997310165	5.8937460086	6.1429082478	5.4896617727	6.3226930914	6.0291621244	5.2030884746	6.1598231852
THAP7	6.402514623	6.0180339573	6.1186474357	6.3159871632	7.1139435039	6.1054516629	6.2399087481	6.4952788806	6.8888983395	6.3920636817
THAP8	7.0576944006	5.890535467	5.9727054701	6.0505376321	6.4920992188	5.9842539365	5.7499149448	5.7340842878	6.7556727669	5.8024114999
THAP9	3.3137152328	3.6884949524	3.751001269	3.6684353939	3.3323419641	3.5969679395	3.9045581361	3.595665089	3.3826132539	3.5171412944
THBD	6.5070490909	6.2360795163	6.7003673265	6.6374883493	6.0715418573	6.7048135742	6.4159717614	6.3867122668	6.8310595155	6.5727442999
THBS1	9.7448850402	9.7899771372	10.631919507	8.4933584241	7.0497798349	9.9687347694	10.1628766785	9.5472567223	8.9125140298	7.3150877965
THBS2	5.6268444722	4.7204866132	4.5712760958	4.9303765926	5.0688147777	4.7492455586	4.7819503739	4.6585041773	5.3559800163	4.7934211394
THBS3	6.2167760908	6.1115038242	5.7915190906	6.0737719558	6.3288604638	6.1906724628	5.9787730608	6.1513374626	5.7119008024	6.0000988621
THBS4	5.2167672995	4.8510757948	4.5843898073	4.6995034246	4.7202361208	4.7408819717	4.91160756	4.5730946071	4.8159886428	4.7387172193
THEG	5.886924698	4.5372597266	4.4138196231	4.6926780235	4.9455941879	4.3915326548	4.365868444	4.3510177637	5.0549937273	4.3279086054
THEM4	3.3984383672	4.0012868901	3.9260456092	3.5521350147	6.0221855611	3.7310019493	4.1260325994	3.6237266554	3.7159530472	4.4047661156
THEM5	6.0134634041	5.2340249577	5.5939568867	4.5467798274	4.960962282	5.0659444042	5.073439437	4.7950101795	5.2330845531	4.7727569976
THG1L	5.5010902307	6.1676915556	5.8738556021	6.0409956968	5.537023441	6.0087988631	6.4101518879	6.0332565531	5.7557243586	6.1007252146
THNSL1	3.1917243595	3.5618137507	3.6201969336	3.4591112478	3.4386641546	3.179293285	3.0618226896	3.1482848391	3.1374613766	3.3637810898
THNSL2	5.6865471755	5.0536552598	5.3897936045	5.4455838622	5.3404936151	5.4730530787	5.3066905618	5.4460944306	5.5580909321	5.477452944
THOC1	4.5405240969	5.8923191422	6.0939121286	5.7599470161	6.1173461907	6.2215289982	6.0392203726	6.1831268867	4.8438640986	5.9299857755
THOC2	5.592049026	7.2087244223	7.5546154486	7.1940584361	6.8017771836	7.2259650782	7.1001575468	7.5480428939	6.3328809145	7.1900552322
THOC4	7.7040915647	7.0727025357	6.4134764639	6.664489581	7.5183268336	6.7625825046	6.6427840878	6.8058855451	6.5328951505	6.3790068515
THOC5	6.0769851495	6.7548150171	6.9962184583	6.8398512252	6.8714490495	7.0293395649	6.929114314	6.9531598604	6.8438123646	7.1822291166
THOC6	8.5326589832	7.9147446014	7.5492780667	8.0241820904	7.8865203625	7.9967631787	8.5074298723	7.7535641539	8.7367560947	7.9483900259
THOC7	4.0161816477	6.2479906023	6.1659287227	5.4145507658	4.2449877691	5.9277652804	6.2330487631	5.9676368363	3.4442038626	5.2220142608
THOP1	6.7654438181	5.922306908	6.1181140485	5.9765035924	6.7009712493	6.0342858898	5.7406454637	5.8211848106	6.519331623	5.9184782359
THPO	5.6368752432	4.8641137449	4.6550610911	4.9874606369	5.1567848149	4.7577764085	4.9960327505	4.6434896029	5.4364282122	5.0136079891
THRA	7.2639300268	6.7409821733	7.0800428487	6.7877594716	8.1164696485	7.226766393	6.8045291241	6.8911235471	7.0768118193	7.6985359456
THRAP3	7.5815262087	8.0863150072	7.9757262761	8.0200990393	8.0261663568	7.9010776209	8.0985458832	7.8838705401	7.6530979215	7.9891973158
THRB	6.7134760437	6.0616940556	5.5993316981	5.5531584581	5.6434447213	5.7124345585	5.563111843	5.4241874386	5.7962984915	5.4272379832
THRSP	5.9422775305	4.4228674331	4.7539463438	4.7810554683	4.6547898208	4.6614377654	4.7068772921	4.6129650041	4.9700484344	4.5847395075
THSD4	5.4603914309	4.6428687424	4.6564224751	4.8042918998	4.8743319719	4.5954571916	4.347714957	4.5082694697	5.3115553316	4.6352122277
THTPA	6.02159738	6.6544687916	6.3402901732	6.570400223	6.4165693032	6.4655116198	6.6933773509	7.20789396	6.655329397	7.1039575767
THUMPD1	4.9887831217	6.4731465606	6.0402173916	5.6031193071	5.0962733939	6.0666776778	6.0080720459	5.8716409478	5.6936922662	5.7909501046
THUMPD2	4.1933654126	5.3478146246	5.1084624876	4.8851897277	4.5178596687	4.8939560507	5.3780751186	4.971286362	4.2429401602	5.0384369564
THUMPD3	5.3074352051	6.4196636417	6.1390491906	6.2530570919	5.6278081352	6.3131252512	6.6369031414	6.1554171483	5.2622334013	6.024042225
THY1	5.5753450905	4.5895836025	4.6405887992	4.5888185292	4.7574121526	4.8274604581	4.4023648806	4.6283793751	4.7610605877	4.5729308995
THYN1	5.8699455483	6.0562981605	5.6136992956	6.4614530099	6.0099865956	5.5430600402	6.4027480886	6.0755971121	6.267173621	6.3813584715
TIA1	7.0017344861	8.4359188025	8.6547561963	8.3930580354	8.7256943073	8.1597826241	8.5774446068	8.4877756157	7.1057851421	8.4543987586
TIAL1	6.4738675302	7.0850634162	7.2029466841	7.4139783772	7.4247258112	7.2004720559	7.1765179496	7.3942262353	7.0507663819	7.4593399587
TIAM1	7.0123645031	7.93622582	7.9093539803	8.1283710423	7.3480759495	8.2044967733	7.5289083243	7.7953698824	8.5322536685	7.9942132083
TIAM2	4.2282791155	4.0346945277	4.2085685123	4.035813134	4.0423144875	4.010713406	4.0442379829	3.7653872911	4.0516666093	3.9653368095
TICAM1	7.787399688	6.9800330424	6.9311694154	7.0768118193	7.2409100718	7.3173303566	6.8282404215	6.9195817829	7.8423777093	6.9159873261
TIE1	5.907467456	5.2669586069	5.0136079891	5.2725332844	5.729272246	5.0546715741	5.0123212629	5.1887178222	5.7332002529	5.1758273244
TIFA	4.815504086	4.7096709627	4.452531441	4.5851045444	4.7396516796	5.0404376143	5.4679726819	5.0663986547	4.5997199863	4.8269484265
TIGD1	4.0735672671	4.9050631387	4.571021121	4.369105041	3.9781864342	4.8352677235	4.9113841982	4.7387172193	3.8361138766	5.1644758484
TIGD2	3.3509580837	3.6777527723	3.7894782318	3.727076617	3.6321185583	3.6203887674	3.6880009429	3.7526909796	3.6605757317	3.6223162149
TIGD3	5.5013503773	3.7169376942	4.2617458077	4.539072084	4.0123920201	4.0294426943	4.0681681286	4.2101366343	4.8612536307	3.3602745687
TIGD4	4.077691355	3.5237158486	3.9202473829	3.3893425167	3.4917923511	3.9702612499	3.4199058433	3.4403610029	3.5072403667	3.5578134053
TIGD5	8.05961024	6.7081870337	6.8837478148	6.7819935119	7.103721439	6.5566575979	6.4397671508	6.5848221572	7.2097729578	6.8516395283
TIGD6	5.2159772695	4.03555157	3.7343050135	4.3821384756	4.4715066966	4.0453987897	4.6682564878	4.3721664635	4.7264285801	4.716100111
TIGD7	3.7226917889	4.0335334917	3.9082896534	3.905905865	3.9306424378	3.6399703357	3.637774702	3.9618979542	3.8658912183	3.9893163716
TIGIT	5.9612698923	4.9898305019	4.6464368935	4.9682119276	6.6560183355	4.4997271176	4.6539444674	4.5877985795	5.7090010083	5.8891290211
TIMD4	3.5689377824	3.6526816881	3.3487909593	3.4531249128	4.4397315964	3.3423775685	3.6135055794	3.3503548824	3.8066924059	4.1277116033
TIMELESS	5.0556888052	4.8225944615	4.9179486279	4.8220852536	5.0073747177	4.6125105462	4.8712376968	4.6016931168	5.0945647131	4.9505731543
TIMM10	5.6736395874	6.3361503545	5.9908080286	6.016039482	6.0137464584	6.1424986897	6.3785252027	6.3383874534	6.0997103604	6.1894339025
TIMM13	6.8173839068	6.0517883555	5.8847747832	6.278366628	6.1195729582	6.1422783964	6.2812701977	6.0325012146	6.4486845649	5.9698640229
TIMM17A	4.1173219717	5.9899016515	5.906892407	5.583831803	4.7636953768	6.0014599393	5.8640072387	5.8431981982	4.7860438057	5.6417787184
TIMM17B	6.5522348435	5.8671805052	5.2546633392	5.809328231	5.0141314851	5.6050504519	5.5710585896	5.6830154777	5.9470460227	5.512598684
TIMM22	8.2172894072	7.7492446656	7.6600271321	7.7424453933	7.4236066948	7.8938549703	8.3699907331	7.3622204893	8.3440234645	7.7450908494
TIMM23	5.6792435242	7.2636111856	7.3790493441	7.1753909468	6.5281202219	7.2770156351	7.6199736159	7.3420027738	6.7958508206	7.3326551917
TIMM44	6.7604906612	6.5039305999	6.6766960696	6.6747234042	6.8140592613	6.7945469646	6.6903867154	6.6447749711	7.1287231609	6.683286777
TIMM50	7.8579851129	7.184307558	6.911043642	7.4789440589	7.1490078972	7.6989890413	7.8133428572	7.1440216733	8.0516284361	7.0442546676
TIMM8A	2.974110547	3.2806688207	3.37888916	3.2894233198	3.0310505265	3.4856525931	3.6503619227	3.2966064624	3.0282876832	3.4903020601
TIMM8B	7.4662254008	7.3460138567	7.6326487463	7.5773126154	7.249878297	7.4381824488	7.776616917	7.8996227122	7.709344272	7.1524744399
TIMM9	3.1775278148	4.2021693911	4.3089486167	4.2384247851	3.65555618	4.2884222292	5.023100973	4.5000880251	3.41098973	4.1775803591
TIMP1	11.122058475	11.394009895	11.846850671	10.788748738	9.4455088337	11.312679085	11.389803066	11.049153477	11.076775627	10.682924111
TIMP2	8.2378683134	9.2584530734	8.9008562515	9.3228114205	7.3491155591	8.8777664943	9.0253878157	9.5860466167	9.6444574665	9.1443965521
TIMP3	5.1716759642	4.4373574928	4.7014364132	4.7687529601	4.8492593031	4.8851897277	4.5084346606	4.6630093821	5.1320292498	4.5994076487
TIMP4	5.2628035159	4.9522740295	4.6094641012	4.9578435258	5.1962532641	4.7668961016	4.5398154303	4.6581422506	5.21105117	4.8626850706
TINAG	3.2941565276	3.0354875364	2.7769859095	2.9757449816	3.0238902014	2.8234755177	2.8545815478	2.9646335277	3.2853218292	2.9417121353
TINAGL1	5.4648223296	4.8653306731	4.5355987603	4.9167612402	5.1048240766	4.5295271712	4.7028106238	4.6297800804	5.298347216	4.7944185373
TINF2	7.8547550927	8.0891500856	7.9175464838	8.1711704365	8.0392041477	8.4208651047	8.3396900004	8.3095313661	8.4216892484	8.1135959529
TIPARP	7.3286553648	8.6054104205	7.7229744233	8.1818509973	6.7228448925	8.6744117815	8.2728428528	7.9539660014	6.2733325261	7.3946846142
TIPIN	4.3799843566	5.1960979897	4.4784814401	4.7832734624	4.0669109118	4.8641137449	4.5372597266	4.7019232449	3.774349589	4.6370978106
TIPRL	5.2246128836	6.8325780888	7.0033377739	6.7533164798	5.9646073667	6.5796318012	6.7225617352	6.6420338725	5.4248914351	6.4798796035
TIRAP	6.0595017478	6.4205787718	6.3956071152	6.3713600408	6.1329955977	6.4860929348	6.7446985645	6.7764112556	6.8526570755	6.6386100295
TJAP1	6.5566575979	6.6755295075	6.1955707271	6.4916008613	6.7898157873	6.5895309297	6.6185556603	6.4046949547	6.2311774458	6.5257720284
TJP1	3.5005050926	3.1608651461	3.2917826569	3.2708560687	3.2887859353	3.4923423008	3.2527512419	3.2553129541	3.3145707475	3.2139449517
TJP2	6.9282956489	7.2341044066	7.6832689155	7.0904197578	5.7582221805	7.1722174298	7.4321403665	7.3599539763	7.3338411047	6.7288631195
TJP3	6.6319076516	5.5638467676	5.4547121717	5.6443628986	6.233805265	5.5113771749	5.3669710487	5.4150843173	6.1917826684	5.7196932369
TK1	6.8868413315	5.0979675352	5.5325090629	5.6613947002	5.8543571489	5.4177546115	5.230040077	5.3265173374	6.0494975529	5.5730892226
TK2	7.6580005423	7.8334032698	7.8829844274	8.028123759	6.9887461703	7.6974584053	7.8194084804	8.6702550893	8.6730176308	7.8994037804
TKT	10.1315055692	10.2627963349	9.5956491413	10.2545048801	8.4429511732	10.1923392658	10.2348535367	10.298631022	9.8456506905	10.0026185893
TKTL1	4.4366458589	3.9859456932	4.15231153	4.1208342441	4.5480982657	4.0366590664	3.9565718844	4.043079033	4.2392778876	4.0408532117
TKTL2	5.6306341961	4.5872033256	4.6888159456	4.579853365	4.5845568355	4.3381024435	4.2868549186	4.2523561753	5.2465959902	4.5556192133
TLCD1	5.0026321035	3.8253764674	3.7394990952	3.7583927057	3.9038258174	3.675742631	3.6386321062	3.5137310855	4.0052146687	3.5340016287
TLE1	5.5082812156	4.6769159979	5.1068278847	4.9008469298	5.9312098586	5.1196703012	4.7490148778	4.8808925165	5.230249511	5.5171365055
TLE2	6.5191668298	5.6201842201	5.4840016464	5.6201842201	6.0353625954	5.3759757681	5.4607694684	5.5066957058	6.2213771078	5.6889456951
TLE3	8.2248862775	7.8677126048	7.8911568024	8.0969112763	7.9566584398	8.261594167	7.6462463711	8.258273068	8.3396900004	8.1640224005
TLE4	7.2013141301	8.2997561869	8.3035677226	8.5137962597	7.8599003245	8.340922436	8.3714713203	8.7333963468	8.2438217784	8.3949525061
TLE6	5.8243317241	4.7210832299	4.6466261656	4.7846232606	4.5964783784	4.7223858903	4.6300333484	4.5936995445	5.5142870762	4.7261112045
TLK1	8.6530315302	9.452921758	9.843578796	8.2665647789	8.0450644611	9.3138183776	9.0009159409	8.4884950648	7.2156967864	7.7695012248
TLK2	5.2645896133	6.9619744936	6.93519711145	6.5167425902	6.8688872758	6.8897421814	6.7703626538	7.0708262016	5.9331455591	6.8801596168
TLL1	4.1188326123	3.751001269	3.6899092968	3.7851655311	3.8285947685	3.8354625632	3.7907054725	3.6972055166	4.0564566513	3.7851655311
TLL2	5.0098430767	4.1366653816	4.48488479	4.4738729981	4.6733490768	4.4185784516	4.1692116235	4.2390445564	4.6725377744	4.2757330496
TLN1	10.0630429067	10.1732634984	10.716264835	9.7868900736	9.1239590718	10.388756158	10.0611894112	10.2364683637	10.2288681732	9.7857149704
TLN2	5.1968074635	4.3471489983	4.6080721888	4.5866005803	4.4614884858	4.6218443431	4.3188924113	4.4943294808	4.8876084789	4.4424874462
TLR1	5.3225059121	7.2885897076	7.4150113167	7.5019589794	5.4150843173	6.7573814986	7.2475338829	7.4516785251	5.7926379177	6.9476874052
TLR10	3.7629980109	4.6556301794	4.5897914157	4.1584030988	4.5558614649	4.4089719947	4.6283793751	4.140327569	3.7358360681	4.7388564057
TLR2	8.2930914499	9.103695283	8.7536161069	8.7783239035	5.6274081655	9.1159298863	9.2514340277	9.158079137	8.490964866	8.5684648339
TLR3	3.3455513419	3.9522474496	3.7619976466	3.6124335175	3.8887303798	3.8114379705	3.4824840716	3.5010115208	3.4834574721	3.6901934507
TLR4	8.6322800509	9.5243963451	9.2897444188	9.9282865181	6.4389794573	9.3374377617	9.5621995869	10.0112184174	10.1287615436	9.5846062191
TLR5	7.127743665	7.9848240343	7.5289083243	7.61487302	5.3081341669	7.4296656018	7.802323367	7.8231614362	6.8389891207	7.5030117712
TLR6	4.7071887645	7.5336166944	7.4385099852	7.6915426195	4.7802311405	6.7571532718	7.3811450624	7.7291904786	5.9562093322	6.8953728011
TLR7	8.1167810323	9.135044721	8.8085207768	9.033681571	6.8313996363	8.9008562515	9.0941138726	9.1089269644	9.8042714084	8.7769107616
TLR8	7.8043894897	8.9134050648	8.5974477875	9.1541312825	6.3544610906	8.5656421386	9.0968503635	9.5204618831	9.158079137	8.9892374551
TLR9	8.1883096849	6.61812001	6.3049450847	6.5280063885	7.3590392468	6.5233731226	6.4353791125	6.356382099	7.1208197576	6.6175561991
TLX1	7.2505306366	5.4943731537	5.4964133054	5.6883722336	6.1569075075	5.5747995476	5.1616575064	5.4683040585	6.5708125146	5.487373013
TLX2	8.3624532299	6.704152416	6.2900579309	6.85500475	7.4968622427	6.7977012402	6.4132224285	6.501661596	7.8375350072	6.7399276378
TLX3	6.6935764241	4.9895538852	4.8278554625	5.3915153255	5.2744790816	5.1707179726	4.8340432276	4.8772090682	6.0176313154	4.8641137449
TM2D1	5.1703859565	6.1045669016	6.0557153769	5.9549907732	5.7332002529	5.9176782729	6.0910142997	5.9173442398	5.3839489352	5.8476558071
TM2D2	4.6769159979	6.625946784	7.0163305682	5.6772729241	4.8619855907	6.4648277168	6.6763623647	6.2298487422	5.0021597773	5.4480089221
TM2D3	6.4242645991	6.8027807924	6.8699975187	7.0892367545	7.2507482921	6.8207681203	7.0806444114	7.273868331	6.8989167145	7.2251734241
TM4SF1	5.3286030542	4.923505128	4.9317357218	4.9751334452	4.8089641169	5.1365771543	5.5000789924	4.408052858	5.420468973	4.7926192399
TM4SF18	3.3034919689	3.4438153146	3.2293773141	3.3265407112	3.5395614189	3.3418131131	3.447482882	3.3261478325	3.3500576553	3.7378694136
TM4SF20	3.5315328158	3.0754360191	2.9874364038	3.2818076003	3.2567421833	3.1886353428	3.1625051944	3.2731586312	3.4603344117	3.2274589685
TM4SF4	3.4460098158	3.6277251604	3.5126904468	3.715454634	3.5062745695	3.7980128947	3.7603791015	3.5259903715	3.9883033329	3.5798527734
TM4SF5	6.6175561991	5.4507287411	5.5505431643	5.7107859235	5.6363857778	5.4108127431	5.2794775213	5.286495264	5.9846553469	5.4005319601
TM6SF1	6.9093733584	7.984360865	8.0152437878	8.3035677226	5.0868616011	7.7867801423	8.0063138161	8.2119057657	8.0938217889	7.7615905667
TM6SF2	7.035295114	5.4888572191	5.4177546115	5.7551996516	5.8948325806	5.6027838837	5.4782864129	5.5179054113	6.7382127266	5.4679726819
TM7SF2	7.2435918974	5.9831151092	6.031741372	6.0026943879	6.5283150474	5.9621673391	5.7226093632	5.8168453852	6.6927788576	6.1452763109
TM7SF3	6.7138804659	7.8826419104	7.95107562	7.9554854615	6.915014422	7.9182609762	8.0836682207	8.0085957875	7.3625156705	7.8876742045
TM7SF4	4.7217243548	5.2910685184	3.6692795388	4.167293759	4.0451143118	5.3593200643	4.6294224789	4.6213724854	4.2844018218	3.6828421148
TM9SF1	6.8977624356	7.0349204487	6.8343825019	7.3049446422	6.3336152056	7.3079529375	7.3558476985	7.3618154303	7.5086105571	7.2090074521
TM9SF2	8.3053000343	9.9044978972	10.0546565402	10.304264484	8.8790767047	10.1681717884	10.0860290359	10.336287016	9.5968981354	10.2130565257
TM9SF3	6.6473094507	8.409376199	8.3907696703	8.7107671121	7.9761921541	8.6868555303	8.6141003417	8.6914588238	8.3613094595	8.7527140635
TM9SF4	8.7116327456	8.8237831377	8.9402419114	8.9966735139	8.3504793622	8.8570781133	8.8356569626	9.1617833465	9.2378678865	9.0882238462
TMBIM1	10.846391612	10.931863685	11.104780753	10.295545686	10.1240191292	10.812767334	10.920617606	10.554524395	10.39620068	10.388756158
TMBIM4	7.304242127	8.4065379086	8.7783239035	8.7604300663	8.2429688571	8.4116366141	8.3169083137	8.8176907447	8.6151004441	8.6134985078
TMBIM6	10.276972819	10.894283177	10.773185927	11.094277575	10.2223284779	11.179759371	11.25157712	11.150170413	10.920617606	11.027523624
TMC1	3.2970824138	3.0737244774	3.1436106035	3.1945943757	3.045902419	3.158586203	3.1772800358	3.0731301757	3.2685587586	3.1150465203
TMC2	4.582103454	3.9643949536	3.9271494258	4.0687301771	3.9533844512	4.1198374084	3.9180409637	3.9645771486	4.4340265026	3.9398808299
TMC3	4.9567330728	4.6033845583	4.6252652585	4.6836139245	4.5807299999	4.6046914948	4.4283674079	4.5999997027	4.9310285921	4.538050363
TMC4	7.7269956008	6.0172935145	6.0740506221	6.410893879	6.5713914035	5.9799472694	6.1519453742	6.1763048628	7.1440216733	6.0740506221
TMC5	3.9425208107	3.3963932938	3.5661466216	3.5695079899	3.602517144	3.5621055161	3.4104340333	3.5115470668	3.9540243134	3.4702645951
